customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,MonthlyCharges,TotalCharges
4111-BNXIF,0,0,1,1,0,0,0,0,1,1,1,1,2,2,1,2,0,67,59.55,4103.9
7017-VFHAY,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0,1,0,61,115.1,7008.15
6655-LHBYW,1,0,0,0,1,1,1,1,1,1,1,1,2,1,0,1,0,50,114.35,5791.1
4959-JOSRX,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,44.6,80.55
5046-NUHWD,0,1,1,0,0,0,0,1,0,1,0,0,2,0,1,2,0,29,45.0,1228.65
7273-TEFQD,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,3,41.15,132.2
3606-TWKGI,1,1,0,0,1,1,1,0,1,1,0,1,2,0,1,2,1,13,106.9,1364.3
7529-ZDFXI,1,1,1,0,1,1,1,0,1,0,0,0,2,0,1,2,0,57,89.85,4925.35
7605-BDWDC,0,0,0,0,0,0,0,1,1,0,1,0,2,2,1,0,0,31,49.85,1520.1
1950-KSVVJ,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,3,0,45,113.3,5032.25
0123-CRBRT,0,0,1,1,1,1,0,1,1,1,1,1,2,2,0,3,0,61,88.1,5526.75
6292-TOSSS,1,0,0,0,1,1,2,0,0,0,0,0,1,2,0,0,0,50,24.9,1195.25
3197-ARFOY,0,1,0,0,1,0,1,1,1,0,1,1,2,0,1,3,0,19,105.0,2007.25
6323-AYBRX,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,3,1,59,19.35,1099.6
7014-ZZXAW,0,0,1,0,1,1,2,0,0,0,0,0,1,2,1,1,0,71,24.25,1732.95
4385-GZQXV,0,1,0,0,1,0,1,0,0,0,1,1,2,0,1,2,1,16,94.45,1511.2
7633-MVPUY,1,0,1,0,1,0,0,1,1,0,1,0,0,2,1,2,0,57,59.75,3450.15
6366-ZGQGL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.8,24.8
4716-HHKQH,1,1,1,0,1,1,1,0,1,0,1,1,2,0,0,2,0,20,107.05,2172.05
5940-AHUHD,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,70.6,70.6
6432-TWQLB,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,2,1,5,85.4,401.1
4484-GLZOU,0,0,1,0,1,1,1,0,1,1,0,1,2,0,1,2,1,52,105.05,5624.85
3179-GBRWV,1,1,1,0,1,0,0,1,1,0,0,0,2,0,1,0,0,21,64.95,1339.8
8645-KWHJO,1,0,0,0,0,0,0,0,0,1,1,1,2,0,1,2,0,14,55.0,771.95
4130-MZLCC,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,50.55,244.75
0314-TKOSI,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,6,55.15,322.9
8229-MYEJZ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,10,51.2,498.25
2080-SRCDE,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,3,0,1,25.4,25.4
9577-WJVCQ,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,68,54.45,3687.75
9512-UIBFX,1,0,1,1,1,0,1,0,0,1,0,1,2,0,0,3,1,18,95.15,1779.95
6202-DYYFX,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,22,76.0,1783.6
3808-HFKDE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,20,44.35,927.15
5583-SXDAG,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,70.0,70.0
3488-PGMQJ,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,8,74.5,606.55
3580-REOAC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,10,44.85,435.4
7534-BFESC,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,24,76.1,1712.7
3727-OWVYD,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,3,0,35,61.2,2021.2
2294-SALNE,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,3,0,23,86.8,1940.8
4847-TAJYI,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,2,0,6,89.35,567.8
1563-IWQEX,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,12,19.7,220.35
8203-XJZRC,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.25,20.25
6556-DBKZF,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,2,0,71,76.05,5436.45
6851-WEFYX,1,1,1,0,1,1,1,0,0,1,0,1,2,0,1,2,0,35,100.8,3437.5
2985-JUUBZ,1,0,1,1,1,1,0,0,0,1,0,1,2,0,1,2,0,40,74.55,3015.75
6390-DSAZX,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3,1,1,73.6,73.6
0895-LMRSF,1,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,23,64.9,1509.8
8098-LLAZX,0,1,0,0,1,1,1,0,0,0,0,1,2,0,1,2,1,4,95.45,396.1
8266-VBFQL,1,0,0,0,1,0,1,0,0,1,1,0,2,0,1,2,0,4,90.4,356.65
8181-YHCMF,0,0,1,1,0,0,0,0,1,1,1,1,2,2,0,1,0,68,60.3,4109.0
2240-HSJQD,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,3,0,38,81.85,3141.7
1248-DYXUB,1,0,1,1,1,1,2,0,0,0,0,0,1,2,0,3,0,52,24.8,1229.1
0265-EDXBD,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,1,32,74.9,2303.35
4115-BNPJY,1,0,1,1,1,0,0,0,0,1,1,1,2,2,0,3,0,29,75.55,2054.4
3167-SNQPL,1,1,1,1,1,1,1,0,1,0,0,1,2,0,0,2,0,38,101.15,3741.85
4091-TVOCN,1,0,0,1,1,1,0,1,0,1,0,1,2,1,1,1,0,48,78.75,3682.45
1098-TDVUQ,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,19.25,19.25
7277-OZCGZ,0,0,0,0,1,0,1,1,0,0,1,0,2,0,1,2,0,22,89.05,1886.25
1557-EMYVT,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0,1,0,43,115.05,4895.1
2799-ARNLO,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,5,69.35,341.6
7563-BIUPC,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,5,80.6,415.55
5027-YOCXN,1,0,1,1,1,1,1,1,1,0,1,1,2,1,0,1,0,51,110.05,5686.4
3973-SKMLN,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,71,19.9,1355.1
2321-OMBXY,0,0,1,1,1,0,0,1,1,0,1,1,2,1,0,1,1,38,80.3,3058.65
2840-XANRC,1,1,1,0,1,0,1,0,0,1,0,1,2,0,1,2,1,24,93.15,2231.05
6745-JEFZB,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,35,91.5,3236.35
5020-ZSTTY,0,1,0,0,1,1,0,1,1,0,1,1,2,1,0,0,1,54,82.45,4350.1
9880-TDQAC,0,0,1,1,0,0,0,0,1,1,1,1,2,2,1,2,0,72,60.0,4264.0
8705-WZCYL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,44.8,44.8
7102-JJVTX,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,3,0,9,48.6,422.3
8626-PTQGE,1,0,0,0,0,0,0,1,1,0,1,1,2,2,1,0,0,69,60.05,4176.7
4983-CLMLV,0,0,1,0,1,1,1,0,1,0,1,1,2,0,1,1,0,52,102.7,5138.1
5701-YVSVF,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,2,0,11,82.9,880.05
5804-LEPIM,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,2,70.35,139.05
5697-GOMBF,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,28,35.9,973.65
2739-CACDQ,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,17,82.65,1470.05
9385-EHGDO,0,0,1,1,1,0,2,0,0,0,0,0,1,2,1,3,0,35,19.85,739.35
9498-FIMXL,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,3,0,8,19.2,161.95
2379-GYFLQ,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,46,94.9,4422.95
0122-OAHPZ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,7,73.85,511.25
2868-SNELZ,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3,1,2,80.6,155.8
4322-RCYMT,1,0,1,1,1,1,0,0,1,1,1,0,2,1,1,0,1,68,75.8,5293.95
6680-NENYN,0,0,0,0,1,1,1,0,1,1,0,1,2,2,1,2,1,43,104.6,4759.85
2088-IEBAU,0,0,0,0,1,1,0,1,1,1,1,1,2,2,1,2,0,68,88.15,6148.45
7982-VCELR,0,0,0,0,1,0,1,0,1,0,0,1,2,0,1,1,0,36,94.8,3565.65
1343-EHPYB,1,0,1,0,1,1,1,0,1,1,0,1,2,0,1,2,1,63,103.4,6603.0
6035-BXTTY,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,32,54.65,1830.1
6885-PKOAM,0,0,1,0,1,1,0,1,1,1,1,1,2,2,0,1,0,71,85.75,6223.8
7520-HQWJU,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,66,67.45,4508.65
9639-BUJXT,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,63,20.5,1328.15
5924-SNGKP,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,1,0,41,20.25,865.0
0021-IKXGC,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,1,72.1,72.1
2034-GDRCN,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,2,90.4,168.2
8966-SNIZF,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,70,19.45,1303.5
6243-OZGFH,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,23,44.95,996.85
4654-DLAMQ,0,1,1,0,1,0,1,1,1,1,0,0,2,1,0,0,0,64,97.0,6430.9
0513-RBGPE,1,0,1,1,1,1,0,1,0,1,1,0,0,2,1,1,0,37,62.8,2278.75
5160-UXJED,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,17,44.6,681.4
4115-NZRKS,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,2,0,7,89.15,574.35
0219-YTZUE,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,4,84.8,371.9
0623-IIHUG,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,21,41.9,840.1
4572-DVCGN,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,10,80.25,846.0
3351-NGXYI,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,16,54.1,889.0
8984-EYLLL,1,0,1,0,1,1,1,0,1,0,1,1,2,2,1,2,0,64,105.25,6823.4
9057-MSWCO,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,27,30.75,805.1
9833-TGFHX,1,0,1,1,1,1,1,1,0,0,0,1,2,1,0,2,0,42,97.1,4016.75
9294-TDIPC,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,0,5,20.2,83.75
5229-DTFYB,0,0,0,0,1,0,1,0,1,0,1,1,2,2,1,0,0,41,98.8,3959.15
0104-PPXDV,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,58,50.3,2878.55
5176-LMJXE,0,0,0,0,1,0,2,0,0,0,0,0,1,2,1,3,0,47,20.55,945.7
3583-KRKMD,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,18,75.9,1373.05
1010-DIAUQ,1,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,1,5,96.5,492.55
9069-LGEUL,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,23,59.95,1406.0
7302-ZHMHP,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,19.15,19.15
9571-EDEBV,1,0,1,0,1,1,1,0,0,1,0,1,2,1,1,1,0,71,98.65,6962.85
3520-FJGCV,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,72,112.6,8126.65
6563-VRERX,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,33,20.6,690.25
0259-GBZSH,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,2,1,2,85.65,181.5
6122-EFVKN,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0,3,0,24,35.75,830.8
2805-EDJPQ,0,0,1,1,1,1,1,0,1,1,1,0,2,1,1,1,0,56,99.75,5608.4
6862-CQUMB,1,0,0,0,1,0,1,0,1,0,0,1,2,0,1,1,0,37,96.1,3646.8
7156-MXBJE,0,0,0,0,1,1,0,0,1,1,1,1,2,1,0,1,0,43,85.1,3662.25
6158-HDPXZ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,25.35,25.35
9601-BRXPO,0,0,1,0,1,1,1,0,0,1,1,1,2,0,1,0,1,25,104.95,2566.5
2863-IMQDR,0,0,0,0,1,1,0,1,1,1,1,1,2,2,0,2,0,61,89.65,5308.7
5686-CMAWK,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,2,0,17,86.75,1410.25
5651-CRHKQ,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,41,86.2,3339.05
6905-NIQIN,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,50.65,50.65
8204-YJCLA,1,1,1,1,0,0,0,1,1,1,1,1,2,2,1,0,0,72,64.8,4732.35
5167-ZFFMM,1,0,0,0,1,1,1,0,1,0,0,0,2,0,1,1,1,1,90.85,90.85
6583-SZVGP,1,0,0,0,1,1,1,0,1,1,0,1,2,2,1,0,0,48,108.1,5067.45
4895-TMWIR,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0,3,1,11,19.95,214.75
0533-BNWKF,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,2,1,55,85.45,4874.7
1708-PBBOA,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,2,0,42,54.75,2348.45
8782-LKFPK,1,0,0,0,1,1,1,0,0,1,0,0,2,0,1,3,0,44,90.4,4063.0
5522-JBWMO,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,44.0,44.0
3597-MVHJT,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,27,95.6,2595.25
9774-NRNAU,1,1,1,0,1,1,0,0,1,1,1,1,2,0,1,0,0,27,84.8,2309.55
0224-RLWWD,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,44.3,89.3
9967-ATRFS,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,19,19.9,367.55
3951-NJCVI,0,1,1,0,1,1,1,0,0,0,0,1,2,0,1,2,0,42,95.05,3944.5
2977-CEBSX,0,0,0,0,1,1,0,1,1,1,1,1,2,2,1,1,0,66,90.05,5965.95
0177-PXBAT,1,1,1,0,1,1,1,1,0,1,1,1,2,0,1,0,0,33,109.9,3694.7
6599-CEBNN,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,34,73.95,2524.45
2519-ERQOJ,1,1,0,0,0,0,0,0,0,1,1,1,2,0,1,2,0,33,54.6,1803.7
5876-QMYLD,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,3,0,23,20.05,415.1
2277-AXSDC,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,32,19.75,624.15
9442-JTWDL,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,0,11,20.05,237.7
0979-PHULV,1,0,1,1,1,1,1,0,0,1,0,1,2,0,1,1,1,69,99.45,7007.6
3067-SVMTC,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,68,55.9,3848.8
5495-GPSRW,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,3,0,20,19.7,419.4
7606-BPHHN,1,0,0,0,1,0,2,0,0,0,0,0,1,2,1,1,0,72,19.8,1468.75
4742-DRORA,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,60,95.4,5812.0
0111-KLBQG,1,1,1,1,1,0,1,0,1,0,0,1,2,0,1,3,0,32,93.95,2861.45
4800-VHZKI,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,3,1,1,19.9,19.9
7989-CHGTL,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,3,1,1,19.6,19.6
0334-GDDSO,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1,3,81.35,233.7
4163-NCJAK,0,0,1,0,1,1,2,0,0,0,0,0,1,1,1,0,0,46,24.45,1066.15
5233-AOZUF,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,29,74.95,2149.05
5973-EJGDP,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,2,0,51,87.35,4473.0
1996-DBMUS,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,48,70.65,3545.05
7916-VCCPB,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,16,73.25,1195.75
4686-GEFRM,1,0,1,0,1,1,1,0,1,1,1,0,2,2,1,0,0,70,98.7,6858.9
5249-QYHEX,0,0,1,1,1,1,2,0,0,0,0,0,1,2,1,3,0,40,24.8,1024.7
0578-SKVMF,0,0,1,1,1,0,1,0,1,0,0,0,2,0,0,2,1,22,83.3,1845.9
5564-NEMQO,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,75.3,75.3
2233-FAGXV,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,3,0,5,24.3,132.25
5605-IYGFG,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,69.85,515.45
7663-ZTEGJ,1,0,0,1,1,1,1,0,1,1,1,0,2,1,0,1,0,29,100.55,2830.45
3935-TBRZZ,1,0,1,1,1,1,2,0,0,0,0,0,1,1,0,3,0,44,25.7,1110.5
8111-BKVDS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,40.7,449.3
2055-SIFSS,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55,51.65,2838.55
2806-MLNTI,1,1,1,0,1,1,1,0,1,1,0,1,2,1,1,0,0,52,105.1,5376.4
8734-DKSTZ,0,0,1,1,1,1,1,0,0,0,0,0,2,0,0,2,0,10,85.95,858.6
4360-PNRQB,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,18,75.6,1395.05
6152-ONASV,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,68,58.25,3975.7
9063-ZGTUY,0,0,1,1,1,0,2,0,0,0,0,0,1,0,1,3,1,61,19.4,1182.55
7781-HVGMK,0,0,1,1,0,0,0,1,1,1,1,1,2,2,1,1,0,72,65.2,4784.45
2181-UAESM,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,2,53.45,119.5
2957-LOLHO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12,45.4,518.9
6048-NJXHX,1,0,1,0,1,0,2,0,0,0,0,0,1,2,1,2,0,41,19.75,899.45
2320-SLKMB,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,26,44.45,1183.8
4980-URKXC,1,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,36,20.85,720.05
4376-KFVRS,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,72,114.05,8468.2
5886-VLQVU,1,0,1,0,1,1,1,0,0,0,1,0,2,0,1,0,0,35,89.85,3161.2
3577-AMVUX,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,1,55.05,55.05
0771-WLCLA,0,0,1,1,1,1,1,1,0,1,1,1,2,0,1,2,0,16,112.95,1882.55
5628-RKIFK,0,1,0,0,1,1,1,1,0,0,0,1,2,0,0,1,0,49,101.55,5070.4
0206-TBWLC,0,0,1,0,1,1,1,1,1,1,1,1,2,1,1,3,0,54,114.65,6049.5
2937-FTHUR,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,2,0,18,64.8,1166.7
1910-FMXJM,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,0,36,80.4,2937.65
7752-XUSCI,0,0,0,0,1,1,1,0,1,1,0,1,2,0,1,2,1,60,105.9,6396.45
4110-PFEUZ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,69.55,69.55
0732-OCQOC,0,0,1,1,1,1,2,0,0,0,0,0,1,2,1,0,0,52,25.05,1270.25
5168-MSWXT,1,0,1,1,1,0,1,0,0,1,0,1,2,0,1,2,0,8,94.75,759.55
1090-ESELR,1,0,1,1,1,0,1,1,1,0,1,1,2,2,0,0,0,72,105.5,7611.55
8592-PLTMQ,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,3,0,64,24.7,1642.75
5760-WRAHC,0,1,0,0,1,0,0,1,0,1,1,0,2,0,1,3,0,22,69.75,1545.4
8847-GEOOQ,1,0,1,0,0,0,0,0,1,1,1,1,2,0,1,0,0,60,60.2,3582.4
0256-LTHVJ,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,1,28,81.05,2227.1
4785-FCIFB,0,0,1,0,1,1,2,0,0,0,0,0,1,2,0,3,0,61,24.4,1417.9
8313-NDOIA,0,0,0,0,1,1,1,0,1,1,0,1,2,0,1,2,0,24,104.15,2494.65
5149-CUZUJ,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,28,92.9,2768.35
0942-KOWSM,0,0,1,1,1,0,0,0,1,1,1,1,2,2,0,0,0,30,80.8,2369.3
4237-CLSMM,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,3,0,2,20.0,38.0
1452-VOQCH,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,1,75.1,75.1
4719-UMSIY,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,3,0,6,19.65,100.9
6614-VBEGU,0,0,1,0,1,0,0,0,1,0,0,1,2,0,1,0,0,24,69.45,1614.05
0880-TKATG,1,0,1,1,1,1,1,0,0,1,0,1,2,0,0,2,1,4,101.15,385.9
3811-VBYBZ,1,0,0,0,1,1,1,0,1,0,0,1,2,0,1,2,1,7,99.8,673.25
1480-BKXGA,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,0,0,72,116.05,8404.9
2996-XAUVF,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,0,70,40.05,2799.75
9076-AXYIK,1,1,1,0,1,1,1,0,0,1,1,1,2,2,0,2,0,64,102.1,6538.45
5968-XQIVE,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,2,0,72,89.7,6588.95
8896-RAZCR,0,0,0,1,1,0,2,0,0,0,0,0,1,2,0,3,0,44,19.9,868.1
4640-UHDOS,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,13,55.95,734.35
4933-IKULF,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,3,0,17,20.65,330.6
3583-EKAPL,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,1,1,55.0,55.0
1304-BCCFO,1,0,1,0,1,0,0,0,0,1,0,1,2,0,1,3,0,9,70.05,564.4
4104-PVRPS,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,3,0,24,53.6,1315.35
9399-APLBT,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,2,1,1,74.7,74.7
2359-KMGLI,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,1,24,80.25,1861.5
3780-DDGSE,1,1,1,1,1,0,0,0,1,0,1,1,2,0,1,2,0,35,76.05,2747.2
4431-EDMIQ,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,2,0,7,75.7,554.05
0306-JAELE,1,0,0,0,1,0,1,0,0,0,1,1,2,0,1,2,1,5,96.1,453.4
6227-HWPWX,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,15,69.0,994.8
0486-LGCCH,1,0,1,1,1,0,2,0,0,0,0,0,1,2,0,3,0,11,19.65,225.75
0447-BEMNG,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,1,48,45.3,2145.0
4612-SSVHJ,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,20,81.45,1671.6
5168-MQQCA,0,0,1,0,1,1,1,0,1,1,1,1,2,1,1,0,0,72,108.5,8003.8
5949-XIKAE,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,2,1,8,83.55,680.05
7971-HLVXI,1,0,1,1,1,1,1,0,0,0,0,0,2,2,1,1,0,72,84.5,6130.85
9094-AZPHK,0,0,0,0,1,1,1,0,1,0,0,1,2,0,1,2,0,15,100.15,1415.0
3649-JPUGY,1,0,0,0,1,1,0,0,1,1,1,1,2,2,1,0,0,72,88.6,6201.95
4472-LVYGI,0,0,1,1,0,0,0,1,0,1,1,1,0,2,1,0,0,0,52.55,2283.3004408418656
8372-JUXUI,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,1,1,74.35,74.35
3552-CTCYF,1,0,1,1,1,1,1,0,1,1,0,1,2,2,1,0,0,63,104.8,6597.25
6778-YSNIH,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,2,59.0,114.15
0388-EOPEX,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2,1,2,74.4,139.4
5756-OZRIO,1,1,1,0,1,1,0,0,1,0,0,0,2,1,0,0,0,61,64.05,3902.6
6579-JPICP,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,20.4,20.4
8205-OTCHB,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,22,43.75,903.6
4134-BSXLX,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,0,28,60.9,1785.65
0505-SPOOW,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,0,70,19.8,1397.65
6235-VDHOM,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,28.45,131.05
7783-YKGDV,0,0,0,0,1,1,1,1,1,1,0,0,2,0,1,0,1,12,99.7,1238.45
4374-YMUSQ,1,0,0,0,1,1,1,1,1,1,1,1,2,1,0,1,0,34,116.25,3899.05
4513-CXYIX,0,1,1,0,1,1,1,1,0,0,0,0,0,2,1,1,0,71,80.7,5676.0
3957-HHLMR,0,0,1,1,1,1,0,1,0,0,0,0,2,1,0,0,0,70,65.2,4543.15
7803-XOCCZ,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,52,84.05,4326.8
5736-YEJAX,1,0,0,1,1,1,0,1,1,1,1,1,0,2,1,1,0,69,79.45,5502.55
5609-CEBID,0,1,0,0,1,1,1,0,1,1,0,0,2,0,1,2,1,20,94.1,1782.4
8981-FJGLA,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,3,0,11,78.0,851.8
7218-HKQFK,1,0,1,0,1,0,1,0,0,0,1,1,2,0,1,2,1,2,94.2,167.5
4636-QRJKY,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,2,1,6,80.5,502.85
1135-LMECX,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,1,19.85,19.85
4332-MUOEZ,1,1,1,1,1,0,1,1,0,1,1,0,2,1,0,1,0,20,94.3,1818.3
8535-SFUTN,1,0,0,0,1,1,1,1,0,1,0,1,2,0,1,2,0,61,106.45,6300.15
5956-VKDTT,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2,1,5,74.35,334.8
